"X","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","tomoa_skip","year","start_date","end_date","event","dob","time_progression","age"
1348,25,"paul","emmanuel ryan","SGP",6.58,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1999-01-01",2213,19
1349,26,"artem","khabibullin","RUS",6.66,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018",NA,2213,23.2363636363636
1350,27,"veddriq","leonardo","INA",6.68,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1997-03-11",2213,21
1351,28,"mickael","mawem","FRA",6.81,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1990-08-03",2213,27
1352,29,"dichong","huang","CHN",7.06,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","2001-01-01",2213,17
1353,30,"yurong","duan","CHN",7.2,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1998-01-01",2213,20
1354,31,"alessandro","santoni","ITA",7.29,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1996-01-01",2213,22
1355,32,"manuel","cornu","FRA",7.35,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1993-11-26",2213,24
1356,33,"tomoa","narasaki","JPN",7.37,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1996-06-22",2213,21
1357,34,"yoshiyuki","ogata","JPN",7.8,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1998-02-04",2213,20
1358,35,"kokoro","fujii","JPN",7.83,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1992-11-30",2213,25
1359,36,"phanuphong","bunprakop","THA",7.97,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1997-01-01",2213,21
1360,37,"xueban","yang","CHN",8.01,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018",NA,2213,23.2363636363636
1361,38,"cheung-chi shoji","chan","HKG",8.03,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1995-01-01",2213,23
1362,39,"keita","dohi","JPN",8.08,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","2000-01-01",2213,18
1363,39,"sergii","topishko","UKR",8.08,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1988-01-01",2213,30
1364,41,"michael","piccolruaz","ITA",8.35,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1995-12-31",2213,22
1365,41,"winai","ruangrit","THA",8.35,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1996-01-01",2213,22
1366,43,"kai","harada","JPN",8.44,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1999-03-10",2213,19
1367,44,"kim","marschner","GER",8.54,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1998-01-01",2213,20
1368,44,"sufriyanto","rindi","INA",8.54,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1991-01-01",2213,27
1369,46,"chi-fung","au","HKG",8.73,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1995-07-05",2213,22
1370,47,"tay","kuan liang","SGP",8.75,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","2000-01-01",2213,18
1371,48,"mohamad kamal","amar hassan","SGP",8.89,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1999-04-07",2213,19
1372,49,"david","firnenburg","GER",9.06,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018",NA,2213,23.2363636363636
1373,50,"sean","mccoll","CAN",9.18,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1987-09-03",2213,30
1374,51,"sergio","verdasco urizal","ESP",9.43,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1996-01-01",2213,22
1375,52,"yuxu","li","CHN",9.67,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018",NA,2213,23.2363636363636
1376,53,"jason","holowach","CAN",9.85,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1985-01-01",2213,33
1377,54,"riccardo","piazza","ITA",10.02,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1995-01-01",2213,23
1378,55,"eric","lopez mateos","ESP",10.22,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1991-01-01",2213,27
1379,56,"alexander","averdunk","GER",10.43,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1997-01-01",2213,21
1380,57,"sergio","pastor martínez","ESP",10.64,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1992-01-01",2213,26
1381,58,"keiichiro","korenaga","JPN",10.76,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018",NA,2213,23.2363636363636
1382,59,"jonatan","flor vazquez","ESP",10.82,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1996-01-01",2213,22
1383,60,"george","sanders","NZL",10.84,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","1997-01-01",2213,21
1384,61,"mark","chan chong kiat","SGP",11.55,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018","2000-01-01",2213,18
1385,62,"samuel","munday","NZL",12.95,NA,FALSE,FALSE,NA,NA,"M",1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-05","2018-05-06","IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018",NA,2213,23.2363636363636
1386,1,"bassa","mawem","FRA",5.82,5.68,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1984-11-09",2220,33
1387,2,"sabri","sabri","INA",5.94,5.75,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1995-01-01",2220,23
1388,3,"dmitrii","timofeev","RUS",5.99,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1993-01-01",2220,25
1389,4,"aspar","aspar","INA",5.69,NA,FALSE,FALSE,FALSE,TRUE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1988-01-24",2220,30
1390,5,"stanislav","kokorin","RUS",6.06,5.94,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1990-01-22",2220,28
1391,6,"alfian","muhammad fajri","INA",6.22,7.31,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1997-01-01",2220,21
1392,7,"danyil","boldyrev","UKR",5.89,NA,FALSE,FALSE,FALSE,TRUE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1992-05-15",2220,26
1393,8,"hinayah","muhammad","INA",6.07,NA,FALSE,FALSE,FALSE,TRUE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1995-01-01",2220,23
1394,9,"aleksandr","shikov","RUS",5.89,5.96,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1997-01-01",2220,21
1395,10,"aleksandr","shilov","RUS",6.23,5.96,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1994-01-01",2220,24
1396,11,"sufriyanto","rindi","INA",6.19,6.07,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1991-01-01",2220,27
1397,12,"penghui","lin","CHN",6.28,6.13,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1994-01-01",2220,24
1398,13,"john","brosler","USA",6.24,6.19,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1997-01-01",2220,21
1399,14,"pangeran","septo wibowo siburian","INA",6.15,6.3,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1994-01-01",2220,24
1400,15,"ludovico","fossali","ITA",6.2,6.67,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1997-05-21",2220,20
1401,16,"arsenii","bogomolov","RUS",6.14,8.06,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1995-01-01",2220,23
1402,17,"artem","khabibullin","RUS",6.31,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",NA,2220,23.1333333333333
1403,18,"yulianto","abudzar","INA",6.33,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1985-01-01",2220,33
1404,19,"guillaume","moro","FRA",6.37,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1995-01-01",2220,23
1405,20,"kostiantyn","pavlenko","UKR",6.39,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1998-01-01",2220,20
1406,21,"vladislav","deulin","RUS",6.41,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1994-05-05",2220,24
1407,21,"marcin","dzienski","POL",6.41,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1993-01-22",2220,25
1408,23,"guangfeng","li","CHN",6.43,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1997-01-01",2220,21
1409,24,"alessandro","santoni","ITA",6.49,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1996-01-01",2220,22
1410,25,"leonardo","gontero","ITA",6.52,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1993-12-11",2220,24
1411,26,"yurong","duan","CHN",6.58,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1998-01-01",2220,20
1412,27,"rongqi","liang","CHN",6.67,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1994-01-01",2220,24
1413,28,"xueban","yang","CHN",6.82,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",NA,2220,23.1333333333333
1414,29,"mickael","mawem","FRA",6.84,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1990-08-03",2220,27
1415,30,"paul","emmanuel ryan","SGP",6.97,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1999-01-01",2220,19
1416,31,"dichong","huang","CHN",7.01,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","2001-01-01",2220,17
1417,32,"yufei","pan","CHN",7.03,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1999-07-19",2220,18
1418,33,"yuxu","li","CHN",7.17,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",NA,2220,23.1333333333333
1419,34,"seungwoon","cho","KOR",7.22,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",NA,2220,23.1333333333333
1420,35,"donghyeon","kim","KOR",7.48,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1998-01-01",2220,20
1421,36,"jungju","kim","KOR",7.5,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",NA,2220,23.1333333333333
1422,37,"manuel","cornu","FRA",7.51,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1993-11-26",2220,24
1423,38,"hongil","kim","KOR",7.54,NA,FALSE,FALSE,FALSE,FALSE,"M",1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-05-12","2018-05-13","IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018","1994-01-01",2220,24
