"X","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","quarter","semi","small_final","big_final","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final","first_round","fall_first_round","false_start_first_round","tomoa_skip","year","start_date","end_date","event","dob","time_progression","age"
1208,40,"hung ying","lee","TPE",10.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1985-08-14",2280,32
1209,41,"alejandra","contreras","CHI",10.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","2000-01-01",2280,18
1210,42,"jessica","pilz","AUT",10.89,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1996-11-22",2280,21
1211,43,"hana","krizova","CZE",10.9,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","2001-01-01",2280,17
1212,44,"jara","späte","SUI",10.97,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1997-01-01",2280,21
1213,45,"alannah","yip","CAN",10.98,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1993-10-26",2280,24
1214,46,"giulia","medici","ITA",10.99,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1999-01-01",2280,19
1215,47,"sofya","yokoyama","SUI",11.07,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1998-01-01",2280,20
1216,48,"maja","rudka","POL",11.15,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","2002-01-01",2280,16
1217,49,"akiyo","noguchi","JPN",11.37,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1989-05-30",2280,29
1218,50,"chloe","caulier","BEL",11.51,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1996-01-01",2280,22
1219,50,"mei","kotake","JPN",11.51,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1997-05-18",2280,21
1220,50,"alexandra","zhiznevskaya","KAZ",11.51,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",NA,2280,21.5
1221,53,"giorgia","tesio","ITA",11.61,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","2000-01-01",2280,18
1222,54,"ida","kups","POL",11.89,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1999-01-01",2280,19
1223,55,"jain","kim","KOR",12.64,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1988-09-11",2280,29
1224,56,"tiffany","melius","AUS",12.99,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1983-01-01",2280,35
1225,57,"ekaterina","kipriianova","RUS",13.37,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1989-01-01",2280,29
1226,58,"rebecca","frangos","CAN",13.59,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1997-10-18",2280,20
1227,59,"urska","repusic","SLO",13.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","2000-01-01",2280,18
1228,60,"mia","krampl","SLO",14.21,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","2000-07-21",2280,17
1229,61,"thais makino","shiraiwa","BRA",18.12,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1988-01-01",2280,30
1230,62,"luana","riscado","BRA",29.49,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-11","2018-07-13","IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018","1991-01-01",2280,27
1231,1,"iuliia","kaplina","RUS",7.97,7.41,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1993-05-11",2296,25
1232,2,"mariia","krasavina","RUS",8.14,7.65,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1990-01-01",2296,28
1233,3,"anouck","jaubert","FRA",7.76,7.591,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1994-01-27",2296,24
1234,4,"aleksandra","kalucka","POL",8.02,7.592,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2001-12-25",2296,16
1235,5,"anna","brozek","POL",8.09,7.809,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1995-03-27",2296,23
1236,6,"patrycja","chudziak","POL",8.41,8.09,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1997-01-01",2296,21
1237,7,"natalia","kalucka","POL",8.52,8.62,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2001-12-25",2296,16
1238,8,"elena","timofeeva","RUS",8.3,10.21,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1996-01-01",2296,22
1239,9,"andrea","rojas","ECU",8.65,8.58,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1995-01-01",2296,23
1240,10,"elisabetta","dalla brida","ITA",8.53,8.59,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2000-01-01",2296,18
1241,11,"piper","kelly","USA",9.03,8.91,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1999-10-03",2296,18
1242,12,"alexandra","elmer","AUT",9.17,9.11,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1996-01-01",2296,22
1243,13,"victoire","andrier","FRA",8.47,9.57,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1996-02-16",2296,22
1244,14,"daria","kan","RUS",8.92,9.88,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1998-01-01",2296,20
1245,15,"capucine","viglione","FRA",9.07,15.71,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2002-12-09",2296,15
1246,16,"klaudia","buczek","POL",8.61,NA,FALSE,FALSE,TRUE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1991-01-01",2296,27
1247,17,"silvia","porta","ITA",9.38,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1999-01-01",2296,19
1248,18,"nina","lach","AUT",9.69,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1995-01-01",2296,23
1249,19,"monika","prokopiuk-kawecka","POL",9.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1988-01-01",2296,30
1250,20,"elena","remizova","RUS",9.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2000-01-01",2296,18
1251,21,"laura","stöckler","AUT",9.96,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1999-01-01",2296,19
1252,22,"giulia","randi","ITA",10.04,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2002-01-01",2296,16
1253,23,"martina","zanetti","ITA",10.22,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1997-01-01",2296,21
1254,24,"elma","fleuret","FRA",10.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1999-01-01",2296,19
1255,25,"claire","buhrfeind","USA",10.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1998-01-01",2296,20
1256,26,"stasa","gejo","SRB",10.7,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1997-11-25",2296,20
1257,27,"laura","lammer","AUT",10.79,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2001-01-01",2296,17
1258,28,"brooke","raboutou","USA",10.91,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2001-04-09",2296,17
1259,29,"maja","rudka","POL",11.03,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2002-01-01",2296,16
1260,30,"alejandra","contreras","CHI",11.22,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2000-01-01",2296,18
1261,31,"hana","krizova","CZE",11.36,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2001-01-01",2296,17
1262,32,"margaryta","zakharova","UKR",11.42,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1995-01-01",2296,23
1263,33,"giulia","medici","ITA",11.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1999-01-01",2296,19
1264,34,"isabel","gifford","USA",12.04,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1999-01-01",2296,19
1265,35,"babette","roy","CAN",12.23,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2002-01-01",2296,16
1266,36,"teyha","rogers","CAN",12.38,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",NA,2296,20.8297872340426
1267,37,"valentina","aguado","ARG",12.42,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2001-01-01",2296,17
1268,38,"maggie","hammer","USA",12.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2002-01-01",2296,16
1269,39,"christy","spurrell","CAN",12.84,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",NA,2296,20.8297872340426
1270,40,"denisa","mercova","CZE",13.14,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",NA,2296,20.8297872340426
1271,41,"natsumi","hirano","JPN",13.33,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2002-01-01",2296,16
1272,42,"miu","kurita","JPN",14.07,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2002-01-01",2296,16
1273,43,"ida","kups","POL",14.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1999-01-01",2296,19
1274,44,"aurelia","sarisson","FRA",14.66,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1997-12-21",2296,20
1275,45,"thais makino","shiraiwa","BRA",14.9,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1988-01-01",2296,30
1276,46,"lisa","hammer","USA",16.13,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1970-01-01",2296,48
1277,47,"luana","riscado","BRA",23.29,NA,FALSE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1991-01-01",2296,27
1278,48,"rebecca","frangos","CAN",NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1997-10-18",2296,20
1279,48,"tetiana","kolkotina","UKR",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","1992-01-01",2296,26
1280,48,"francesca","vasi","ITA",NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,"2018-07-27","2018-07-28","IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018","2001-01-01",2296,17
1281,1,"aleksandra","miroslaw","POL",7.631,7.56,FALSE,FALSE,FALSE,FALSE,FALSE,1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-09-06","2018-09-16","IFSC Climbing World Championships - Innsbruck (AUT) 2018","1994-02-02",2337,24
1282,2,"anna","brozek","POL",7.99,7.91,FALSE,FALSE,FALSE,FALSE,FALSE,1061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2018,"2018-09-06","2018-09-16","IFSC Climbing World Championships - Innsbruck (AUT) 2018","1995-03-27",2337,23
